fold	iteration	train_auc	val_auc
001	000047	0.992664	0.754032
001	000048	0.993115	0.752016
001	000049	0.993905	0.756048
001	000050	0.994018	0.752016
001	000051	0.994470	0.750000
001	000052	0.995034	0.745968
001	000053	0.996050	0.731855
001	000054	0.996501	0.737903
001	000055	0.996727	0.739919
001	000056	0.996953	0.735887
001	000057	0.997065	0.741935
001	000058	0.997630	0.739919
001	000059	0.997856	0.739919
001	000060	0.997743	0.741935
001	000061	0.998081	0.739919
001	000062	0.998307	0.737903
001	000063	0.998533	0.731855
001	000064	0.998646	0.729839
001	000065	0.998758	0.727823
001	000066	0.998984	0.729839
001	000067	0.999097	0.735887
001	000068	0.999436	0.735887
001	000069	0.999436	0.733871
001	000070	0.999549	0.725806
001	000071	0.999549	0.729839
001	000072	0.999549	0.733871
001	000073	0.999549	0.735887
001	000074	0.999549	0.729839
001	000075	0.999549	0.727823
001	000076	0.999549	0.733871
001	000077	0.999661	0.723790
002	000001	0.875660	0.723333
002	000002	0.884011	0.750000
002	000003	0.896574	0.789444
002	000004	0.894504	0.766667
002	000005	0.902355	0.728333
002	000006	0.894361	0.802778
002	000007	0.922769	0.771667
002	000008	0.924768	0.775000
002	000009	0.925625	0.767222
002	000010	0.924483	0.757222
002	000011	0.923055	0.742778
002	000012	0.942041	0.740000
002	000013	0.946752	0.741111
002	000014	0.953390	0.751111
002	000015	0.954818	0.754444
002	000016	0.958672	0.760000
002	000017	0.958744	0.756667
002	000018	0.959743	0.754444
002	000019	0.962598	0.761667
002	000020	0.965453	0.763333
002	000021	0.971592	0.754444
002	000022	0.973019	0.764444
002	000023	0.972020	0.758889
002	000024	0.973019	0.761111
002	000025	0.975589	0.758889
002	000026	0.977159	0.758889
002	000027	0.977587	0.756667
002	000028	0.978729	0.757778
002	000029	0.979586	0.768889
002	000030	0.981442	0.770000
002	000031	0.981299	0.767778
002	000032	0.982441	0.768889
002	000033	0.983440	0.773333
002	000034	0.984868	0.771111
002	000035	0.986153	0.776667
002	000036	0.986867	0.776667
002	000037	0.987152	0.784444
002	000038	0.988437	0.785556
002	000039	0.989436	0.787778
002	000040	0.990007	0.786667
002	000041	0.990150	0.788889
002	000042	0.990578	0.790000
002	000043	0.991149	0.795556
002	000044	0.992291	0.797778
002	000045	0.992862	0.798889
002	000046	0.992719	0.804444
002	000047	0.993433	0.798889
002	000048	0.994004	0.798889
002	000049	0.994861	0.803333
002	000050	0.995146	0.802222
002	000051	0.995289	0.802222
002	000052	0.995860	0.803333
002	000053	0.996288	0.801111
002	000054	0.995860	0.800000
002	000055	0.996003	0.803333
002	000056	0.996859	0.802222
002	000057	0.997145	0.798889
002	000058	0.997145	0.803333
002	000059	0.997716	0.800000
002	000060	0.997716	0.802222
002	000061	0.998287	0.794444
002	000062	0.998430	0.795556
002	000063	0.998715	0.794444
002	000064	0.998715	0.794444
002	000065	0.998715	0.796667
002	000066	0.998858	0.795556
002	000067	0.999143	0.800000
002	000068	0.999286	0.794444
002	000069	0.999286	0.798889
002	000070	0.999286	0.797778
002	000071	0.999572	0.798889
002	000072	0.999572	0.801111
002	000073	0.999572	0.802222
002	000074	0.999714	0.803333
002	000075	0.999714	0.800000
002	000076	0.999857	0.798889
002	000077	0.999857	0.800000
002	000078	0.999857	0.793333
002	000079	0.999857	0.792222
002	000080	0.999857	0.795556
002	000081	0.999857	0.788889
002	000082	0.999857	0.790000
002	000083	0.999857	0.791111
002	000084	1.000000	0.787778
002	000085	1.000000	0.790000
002	000086	1.000000	0.788889
002	000087	1.000000	0.791111
002	000088	1.000000	0.791111
002	000089	1.000000	0.791111
002	000090	1.000000	0.792222
002	000091	1.000000	0.791111
002	000092	1.000000	0.786667
002	000093	1.000000	0.784444
002	000094	1.000000	0.783333
002	000095	1.000000	0.784444
003	000001	0.865710	0.902622
003	000002	0.889619	0.904494
003	000003	0.885336	0.904494
003	000004	0.894501	0.904494
003	000005	0.900229	0.904494
003	000006	0.908896	0.921348
003	000007	0.911387	0.921348
003	000008	0.934150	0.919476
003	000009	0.939829	0.915730
003	000010	0.940327	0.915730
003	000011	0.944411	0.915730
003	000012	0.946453	0.917603
003	000013	0.946254	0.925094
003	000014	0.952132	0.921348
003	000015	0.953128	0.921348
003	000016	0.955021	0.921348
003	000017	0.956216	0.925094
003	000018	0.959653	0.936330
003	000019	0.960151	0.936330
003	000020	0.962542	0.940075
003	000021	0.964236	0.951311
003	000022	0.968121	0.945693
003	000023	0.970014	0.949438
003	000024	0.972654	0.949438
003	000025	0.974148	0.949438
003	000026	0.975692	0.945693
003	000027	0.977635	0.945693
003	000028	0.978830	0.949438
003	000029	0.980723	0.938202
003	000030	0.982118	0.938202
003	000031	0.983562	0.938202
003	000032	0.985455	0.934457
003	000033	0.985854	0.938202
003	000034	0.986352	0.938202
003	000035	0.988145	0.938202
003	000036	0.989241	0.934457
003	000037	0.990137	0.934457
003	000038	0.990436	0.930712
003	000039	0.991731	0.930712
003	000040	0.992230	0.934457
003	000041	0.992130	0.938202
003	000042	0.992628	0.938202
003	000043	0.993026	0.938202
003	000044	0.993325	0.938202
003	000045	0.993724	0.934457
003	000046	0.994122	0.941948
003	000047	0.994720	0.941948
003	000048	0.994919	0.941948
003	000049	0.995318	0.945693
003	000050	0.995617	0.941948
003	000051	0.995816	0.938202
003	000052	0.996613	0.938202
003	000053	0.996812	0.945693
003	000054	0.997211	0.943820
003	000055	0.997211	0.940075
003	000056	0.997509	0.940075
003	000057	0.997709	0.947566
003	000058	0.998008	0.940075
003	000059	0.998306	0.940075
003	000060	0.998406	0.940075
003	000061	0.998406	0.936330
003	000062	0.998705	0.940075
003	000063	0.998705	0.943820
003	000064	0.998805	0.940075
003	000065	0.998805	0.940075
003	000066	0.998805	0.936330
003	000067	0.998904	0.936330
003	000068	0.998904	0.936330
003	000069	0.998904	0.936330
003	000070	0.999203	0.936330
004	000001	0.882044	0.641762
004	000002	0.906052	0.557471
004	000003	0.912698	0.505747
004	000004	0.907639	0.505747
004	000005	0.911062	0.593870
004	000006	0.908730	0.522989
004	000007	0.910615	0.507663
004	000008	0.910218	0.507663
004	000009	0.913393	0.503831
004	000010	0.915278	0.492337
004	000011	0.923810	0.528736
004	000012	0.935218	0.588123
004	000013	0.938641	0.563218
004	000014	0.938938	0.616858
004	000015	0.941121	0.628352
004	000016	0.945685	0.655172
004	000017	0.949157	0.674330
004	000018	0.947768	0.701149
004	000019	0.952679	0.685824
004	000020	0.957688	0.670498
004	000021	0.963343	0.670498
004	000022	0.965079	0.670498
004	000023	0.967163	0.659004
004	000024	0.972173	0.685824
004	000025	0.973065	0.685824
004	000026	0.975446	0.704981
004	000027	0.978571	0.712644
004	000028	0.980258	0.704981
004	000029	0.981250	0.712644
004	000030	0.982242	0.720307
004	000031	0.982540	0.716475
004	000032	0.983333	0.735632
004	000033	0.985615	0.731801
004	000034	0.986409	0.735632
004	000035	0.988194	0.735632
004	000036	0.989583	0.735632
004	000037	0.989782	0.727969
004	000038	0.990179	0.712644
004	000039	0.991171	0.731801
004	000040	0.992163	0.727969
004	000041	0.992361	0.724138
004	000042	0.993254	0.735632
004	000043	0.994147	0.743295
004	000044	0.995139	0.739464
004	000045	0.995139	0.739464
004	000046	0.995536	0.743295
004	000047	0.996131	0.747126
004	000048	0.996032	0.750958
004	000049	0.996726	0.762452
004	000050	0.997222	0.770115
004	000051	0.997321	0.770115
004	000052	0.997520	0.766284
004	000053	0.998214	0.785441
004	000054	0.998512	0.781609
004	000055	0.998710	0.785441
004	000056	0.998909	0.793103
004	000057	0.998909	0.800766
004	000058	0.998909	0.800766
004	000059	0.999008	0.789272
004	000060	0.999008	0.796935
004	000061	0.998909	0.804598
004	000062	0.999008	0.819923
004	000063	0.999008	0.819923
004	000064	0.999107	0.823755
004	000065	0.999107	0.823755
004	000066	0.999206	0.819923
004	000067	0.999206	0.808429
004	000068	0.999306	0.808429
004	000069	0.999306	0.812261
004	000070	0.999405	0.816092
004	000071	0.999405	0.816092
004	000072	0.999603	0.816092
004	000073	0.999802	0.816092
004	000074	0.999802	0.812261
004	000075	0.999802	0.816092
004	000076	0.999802	0.816092
004	000077	0.999901	0.823755
004	000078	0.999901	0.827586
004	000079	0.999901	0.823755
004	000080	0.999802	0.823755
004	000081	1.000000	0.819923
004	000082	1.000000	0.823755
004	000083	1.000000	0.827586
004	000084	1.000000	0.827586
004	000085	1.000000	0.823755
004	000086	1.000000	0.831418
004	000087	1.000000	0.842912
004	000088	1.000000	0.839080
004	000089	1.000000	0.842912
004	000090	1.000000	0.850575
004	000091	1.000000	0.850575
004	000092	1.000000	0.854406
004	000093	1.000000	0.846743
004	000094	1.000000	0.842912
004	000095	1.000000	0.842912
004	000096	1.000000	0.842912
004	000097	1.000000	0.846743
004	000098	1.000000	0.839080
004	000099	1.000000	0.839080
004	000100	1.000000	0.842912
004	000101	1.000000	0.842912
004	000102	1.000000	0.842912
004	000103	1.000000	0.839080
004	000104	1.000000	0.842912
004	000105	1.000000	0.842912
004	000106	1.000000	0.842912
004	000107	1.000000	0.842912
004	000108	1.000000	0.842912
004	000109	1.000000	0.842912
004	000110	1.000000	0.842912
004	000111	1.000000	0.842912
004	000112	1.000000	0.846743
004	000113	1.000000	0.846743
004	000114	1.000000	0.846743
004	000115	1.000000	0.846743
004	000116	1.000000	0.846743
004	000117	1.000000	0.842912
004	000118	1.000000	0.842912
004	000119	1.000000	0.842912
004	000120	1.000000	0.846743
004	000121	1.000000	0.842912
004	000122	1.000000	0.842912
004	000123	1.000000	0.842912
004	000124	1.000000	0.842912
004	000125	1.000000	0.842912
004	000126	1.000000	0.842912
004	000127	1.000000	0.842912
004	000128	1.000000	0.842912
004	000129	1.000000	0.839080
004	000130	1.000000	0.839080
005	000001	0.854942	0.930233
005	000002	0.872425	0.953488
005	000003	0.891561	0.953488
005	000004	0.905122	0.944767
005	000005	0.904886	0.950581
005	000006	0.907248	0.944767
005	000007	0.909611	0.950581
005	000008	0.912635	0.950581
005	000009	0.916745	0.950581
005	000010	0.918068	0.950581
005	000011	0.918352	0.944767
005	000012	0.918352	0.944767
005	000013	0.919958	0.944767
005	000014	0.921659	0.944767
005	000015	0.922604	0.944767
005	000016	0.924636	0.947674
005	000017	0.934275	0.962209
005	000018	0.934464	0.962209
005	000019	0.942497	0.979651
005	000020	0.950954	0.976744
005	000021	0.950765	0.976744
005	000022	0.955349	0.976744
005	000023	0.961586	0.976744
005	000024	0.963003	0.976744
005	000025	0.967161	0.976744
005	000026	0.968720	0.976744
005	000027	0.969949	0.976744
005	000028	0.972311	0.976744
005	000029	0.974485	0.976744
005	000030	0.975808	0.976744
005	000031	0.977320	0.976744
005	000032	0.977509	0.970930
005	000033	0.978170	0.970930
005	000034	0.979210	0.970930
005	000035	0.980911	0.970930
005	000036	0.982234	0.970930
005	000037	0.982990	0.970930
005	000038	0.984124	0.970930
005	000039	0.984880	0.970930
005	000040	0.985919	0.970930
005	000041	0.986203	0.970930
005	000042	0.987809	0.970930
005	000043	0.988376	0.970930
005	000044	0.988754	0.970930
005	000045	0.989794	0.970930
005	000046	0.990266	0.970930
005	000047	0.990928	0.970930
005	000048	0.991306	0.970930
005	000049	0.992062	0.970930
005	000050	0.992440	0.965116
005	000051	0.992534	0.965116
005	000052	0.993007	0.965116
005	000053	0.993763	0.965116
005	000054	0.993952	0.965116
005	000055	0.994424	0.959302
005	000056	0.994613	0.953488
005	000057	0.994897	0.953488
005	000058	0.995275	0.953488
005	000059	0.995275	0.953488
005	000060	0.995653	0.953488
005	000061	0.995842	0.953488
005	000062	0.996031	0.953488
005	000063	0.996220	0.953488
005	000064	0.996692	0.953488
005	000065	0.997070	0.953488
005	000066	0.997354	0.953488
005	000067	0.997732	0.953488
005	000068	0.997732	0.953488
006	000001	0.874535	0.816872
006	000002	0.889526	0.769547
006	000003	0.896629	0.798354
006	000004	0.904762	0.829218
006	000005	0.899863	0.804527
006	000006	0.905546	0.800412
006	000007	0.907603	0.816872
006	000008	0.908681	0.825103
006	000009	0.920831	0.820988
006	000010	0.922693	0.812757
006	000011	0.925730	0.788066
006	000012	0.924750	0.800412
006	000013	0.929747	0.796296
006	000014	0.935822	0.798354
006	000015	0.939055	0.810700
006	000016	0.938272	0.806584
006	000017	0.944053	0.806584
006	000018	0.947874	0.825103
006	000019	0.952675	0.829218
006	000020	0.954145	0.833333
006	000021	0.956692	0.845679
006	000022	0.961591	0.858025
006	000023	0.963845	0.878601
006	000024	0.964825	0.886831
006	000025	0.967764	0.878601
006	000026	0.970116	0.886831
006	000027	0.972663	0.876543
006	000028	0.975995	0.872428
006	000029	0.976288	0.876543
006	000030	0.978689	0.880658
006	000031	0.981041	0.884774
006	000032	0.981432	0.897119
006	000033	0.982902	0.917695
006	000034	0.984568	0.925926
006	000035	0.985450	0.925926
006	000036	0.986626	0.921811
006	000037	0.987752	0.925926
006	000038	0.988340	0.921811
006	000039	0.989418	0.917695
006	000040	0.989614	0.913580
006	000041	0.990398	0.913580
006	000042	0.990594	0.913580
006	000043	0.991280	0.913580
006	000044	0.992161	0.909465
006	000045	0.992651	0.909465
006	000046	0.993337	0.909465
006	000047	0.993533	0.913580
006	000048	0.994219	0.913580
006	000049	0.994709	0.917695
006	000050	0.995297	0.921811
006	000051	0.995395	0.921811
006	000052	0.995689	0.925926
006	000053	0.996277	0.921811
006	000054	0.996669	0.925926
006	000055	0.996865	0.925926
006	000056	0.997159	0.934156
006	000057	0.997354	0.934156
006	000058	0.997550	0.938272
006	000059	0.997746	0.938272
006	000060	0.997746	0.946502
006	000061	0.997942	0.938272
006	000062	0.998236	0.925926
006	000063	0.998138	0.938272
006	000064	0.998236	0.942387
006	000065	0.998334	0.950617
006	000066	0.998432	0.942387
006	000067	0.998824	0.942387
006	000068	0.999118	0.942387
006	000069	0.999216	0.946502
006	000070	0.999118	0.946502
006	000071	0.999412	0.942387
006	000072	0.999412	0.946502
006	000073	0.999412	0.946502
006	000074	0.999412	0.942387
006	000075	0.999412	0.938272
006	000076	0.999706	0.942387
006	000077	0.999706	0.942387
006	000078	0.999804	0.942387
006	000079	0.999804	0.942387
006	000080	0.999804	0.938272
006	000081	0.999804	0.934156
006	000082	0.999804	0.934156
006	000083	0.999902	0.934156
006	000084	0.999902	0.934156
006	000085	0.999902	0.930041
006	000086	0.999902	0.930041
006	000087	0.999902	0.934156
006	000088	0.999902	0.934156
006	000089	0.999902	0.934156
006	000090	0.999902	0.934156
006	000091	0.999902	0.934156
006	000092	0.999902	0.938272
006	000093	0.999902	0.938272
006	000094	1.000000	0.938272
006	000095	1.000000	0.938272
006	000096	1.000000	0.938272
006	000097	1.000000	0.938272
006	000098	1.000000	0.938272
006	000099	1.000000	0.938272
006	000100	1.000000	0.942387
006	000101	1.000000	0.938272
006	000102	1.000000	0.942387
006	000103	1.000000	0.942387
006	000104	1.000000	0.938272
006	000105	1.000000	0.942387
006	000106	1.000000	0.946502
006	000107	1.000000	0.946502
006	000108	1.000000	0.946502
006	000109	1.000000	0.942387
006	000110	1.000000	0.942387
006	000111	1.000000	0.942387
006	000112	1.000000	0.942387
006	000113	1.000000	0.942387
006	000114	1.000000	0.942387
001	000001	0.831208	0.668347
001	000002	0.853555	0.653226
001	000003	0.885666	0.683468
001	000004	0.887923	0.692540
001	000005	0.887246	0.684476
001	000006	0.888262	0.684476
001	000007	0.892551	0.684476
001	000008	0.887585	0.692540
001	000009	0.904515	0.675403
001	000010	0.908860	0.724798
001	000011	0.909424	0.724798
001	000012	0.911682	0.724798
001	000013	0.912923	0.738911
001	000014	0.912923	0.728831
001	000015	0.916422	0.726815
001	000016	0.915350	0.712702
001	000017	0.918962	0.691532
001	000018	0.923138	0.702621
001	000019	0.930192	0.690524
001	000020	0.930700	0.704637
001	000021	0.933634	0.700605
001	000022	0.934989	0.694556
001	000023	0.940350	0.682460
001	000024	0.946558	0.682460
001	000025	0.944074	0.682460
001	000026	0.946670	0.695565
001	000027	0.949718	0.702621
001	000028	0.952540	0.710685
001	000029	0.956208	0.705645
001	000030	0.958014	0.703629
001	000031	0.960271	0.683468
001	000032	0.959481	0.679435
001	000033	0.962190	0.683468
001	000034	0.964786	0.709677
001	000035	0.967494	0.715726
001	000036	0.967156	0.701613
001	000037	0.969018	0.719758
001	000038	0.971275	0.715726
001	000039	0.973081	0.719758
001	000040	0.973646	0.709677
001	000041	0.974323	0.709677
001	000042	0.977370	0.705645
001	000043	0.978160	0.707661
001	000044	0.978950	0.709677
001	000045	0.980305	0.707661
001	000046	0.980643	0.701613
001	000047	0.980869	0.711694
001	000048	0.981828	0.707661
001	000049	0.982280	0.709677
001	000050	0.982393	0.709677
001	000051	0.983521	0.713710
001	000052	0.983634	0.717742
001	000053	0.984086	0.715726
001	000054	0.983634	0.713710
001	000055	0.984424	0.713710
001	000056	0.984424	0.721774
001	000057	0.984876	0.725806
001	000058	0.985779	0.727823
001	000059	0.985892	0.727823
001	000060	0.986117	0.729839
001	000061	0.986795	0.731855
001	000062	0.987359	0.727823
002	000001	0.831192	0.726111
002	000002	0.845824	0.751667
002	000003	0.875303	0.733333
002	000004	0.879015	0.735556
002	000005	0.875589	0.728889
002	000006	0.875589	0.727778
002	000007	0.877016	0.726667
002	000008	0.882370	0.738889
002	000009	0.882798	0.732222
002	000010	0.896003	0.721667
002	000011	0.896003	0.721667
002	000012	0.896003	0.718333
002	000013	0.896003	0.718333
002	000014	0.895717	0.722778
002	000015	0.924982	0.739444
002	000016	0.929622	0.753333
002	000017	0.930050	0.751111
002	000018	0.930478	0.762222
002	000019	0.930478	0.761111
002	000020	0.933405	0.773333
002	000021	0.936974	0.783333
002	000022	0.942541	0.784444
002	000023	0.950036	0.781111
002	000024	0.954104	0.781667
002	000025	0.953533	0.785000
002	000026	0.955675	0.788333
002	000027	0.957602	0.789444
002	000028	0.960314	0.788333
002	000029	0.960600	0.788333
002	000030	0.961456	0.790556
002	000031	0.962455	0.795000
002	000032	0.962027	0.792778
002	000033	0.962884	0.802778
002	000034	0.965596	0.797778
002	000035	0.966310	0.803333
002	000036	0.967880	0.798889
002	000037	0.967309	0.796667
002	000038	0.969450	0.794444
002	000039	0.969593	0.791111
002	000040	0.969736	0.788889
002	000041	0.969308	0.788889
002	000042	0.971592	0.787778
002	000043	0.972020	0.786667
002	000044	0.973590	0.784444
002	000045	0.973448	0.784444
002	000046	0.973305	0.785556
002	000047	0.973162	0.786667
002	000048	0.975589	0.785556
002	000049	0.975732	0.784444
002	000050	0.977587	0.781111
002	000051	0.977445	0.783333
002	000052	0.979300	0.782222
002	000053	0.979015	0.781111
002	000054	0.979158	0.782222
002	000055	0.980157	0.776667
002	000056	0.980157	0.777778
002	000057	0.980728	0.778889
002	000058	0.981585	0.782222
002	000059	0.982156	0.783333
002	000060	0.982298	0.784444
002	000061	0.983583	0.781111
002	000062	0.984011	0.778889
002	000063	0.985011	0.778889
002	000064	0.985011	0.778889
002	000065	0.984725	0.781111
002	000066	0.986010	0.783333
002	000067	0.985724	0.784444
002	000068	0.985867	0.781111
002	000069	0.986296	0.781111
002	000070	0.987438	0.780000
002	000071	0.987723	0.781111
002	000072	0.988009	0.781111
002	000073	0.987866	0.782222
002	000074	0.988294	0.782222
002	000075	0.988865	0.781111
002	000076	0.988722	0.783333
002	000077	0.989293	0.780000
002	000078	0.989579	0.775556
002	000079	0.990578	0.776667
002	000080	0.991006	0.780000
002	000081	0.991006	0.775556
002	000082	0.991149	0.780000
002	000083	0.991863	0.775556
002	000084	0.991720	0.776667
003	000001	0.822773	0.943820
003	000002	0.822773	0.943820
003	000003	0.867404	0.951311
003	000004	0.886133	0.951311
003	000005	0.875772	0.951311
003	000006	0.889819	0.951311
003	000007	0.889022	0.951311
003	000008	0.899681	0.947566
003	000009	0.904712	0.947566
003	000010	0.903218	0.947566
003	000011	0.904812	0.947566
003	000012	0.905908	0.947566
003	000013	0.905409	0.947566
003	000014	0.908697	0.947566
003	000015	0.909494	0.947566
003	000016	0.913180	0.947566
003	000017	0.932855	0.953184
003	000018	0.933054	0.953184
003	000019	0.938035	0.949438
003	000020	0.941223	0.949438
003	000021	0.947599	0.949438
003	000022	0.949293	0.949438
003	000023	0.947798	0.945693
003	000024	0.951584	0.945693
003	000025	0.956764	0.949438
003	000026	0.955270	0.951311
003	000027	0.956366	0.951311
003	000028	0.960400	0.951311
003	000029	0.963887	0.951311
003	000030	0.964385	0.951311
003	000031	0.965182	0.951311
003	000032	0.966975	0.951311
003	000033	0.968370	0.951311
003	000034	0.969865	0.949438
003	000035	0.970462	0.949438
003	000036	0.972156	0.953184
003	000037	0.973152	0.953184
003	000038	0.973849	0.953184
003	000039	0.974547	0.949438
003	000040	0.975344	0.949438
003	000041	0.976340	0.953184
003	000042	0.977037	0.953184
003	000043	0.977535	0.949438
003	000044	0.978033	0.953184
003	000045	0.978033	0.953184
003	000046	0.980026	0.949438
003	000047	0.980225	0.956929
003	000048	0.980126	0.953184
003	000049	0.980922	0.953184
003	000050	0.981769	0.953184
003	000051	0.981570	0.953184
003	000052	0.982865	0.953184
003	000053	0.982467	0.953184
003	000054	0.983164	0.949438
003	000055	0.983562	0.945693
003	000056	0.984061	0.956929
003	000057	0.984459	0.953184
003	000058	0.984858	0.956929
003	000059	0.984658	0.953184
003	000060	0.985754	0.955056
003	000061	0.986252	0.951311
003	000062	0.986651	0.951311
003	000063	0.986950	0.955056
003	000064	0.986551	0.955056
003	000065	0.986651	0.955056
003	000066	0.986950	0.955056
003	000067	0.987448	0.951311
003	000068	0.987448	0.955056
003	000069	0.987747	0.955056
003	000070	0.987747	0.955056
003	000071	0.987747	0.955056
003	000072	0.987846	0.958801
003	000073	0.989241	0.958801
003	000074	0.988842	0.958801
003	000075	0.988942	0.958801
003	000076	0.989141	0.958801
003	000077	0.989540	0.958801
003	000078	0.989739	0.958801
003	000079	0.989440	0.958801
003	000080	0.989639	0.958801
003	000081	0.990237	0.955056
003	000082	0.991034	0.958801
003	000083	0.991632	0.962547
003	000084	0.991731	0.962547
003	000085	0.992329	0.955056
003	000086	0.992429	0.951311
003	000087	0.992230	0.947566
003	000088	0.992528	0.951311
003	000089	0.993026	0.955056
003	000090	0.993026	0.951311
003	000091	0.993026	0.951311
003	000092	0.993226	0.951311
003	000093	0.993325	0.947566
003	000094	0.993525	0.947566
003	000095	0.993525	0.943820
003	000096	0.993624	0.943820
003	000097	0.993823	0.947566
003	000098	0.994122	0.947566
003	000099	0.994222	0.947566
003	000100	0.994322	0.947566
003	000101	0.994421	0.947566
003	000102	0.994820	0.947566
003	000103	0.995119	0.943820
003	000104	0.995517	0.947566
003	000105	0.995517	0.943820
003	000106	0.995318	0.940075
003	000107	0.995318	0.940075
003	000108	0.995716	0.943820
003	000109	0.995816	0.947566
003	000110	0.995816	0.940075
003	000111	0.995916	0.936330
003	000112	0.996115	0.936330
003	000113	0.996214	0.928839
003	000114	0.996314	0.925094
003	000115	0.996414	0.928839
003	000116	0.996613	0.928839
003	000117	0.996613	0.925094
003	000118	0.996712	0.928839
003	000119	0.996912	0.925094
003	000120	0.996812	0.928839
003	000121	0.997310	0.928839
003	000122	0.997310	0.928839
003	000123	0.997410	0.925094
003	000124	0.997509	0.925094
003	000125	0.997609	0.925094
003	000126	0.997609	0.925094
003	000127	0.997609	0.921348
003	000128	0.997609	0.925094
003	000129	0.997709	0.921348
003	000130	0.997709	0.921348
003	000131	0.997908	0.925094
003	000132	0.998107	0.921348
004	000001	0.872470	0.521073
004	000002	0.879812	0.515326
004	000003	0.879812	0.515326
004	000004	0.879812	0.515326
004	000005	0.879812	0.515326
004	000006	0.879812	0.515326
004	000007	0.879812	0.515326
004	000008	0.879812	0.515326
004	000009	0.904117	0.591954
004	000010	0.904117	0.591954
004	000011	0.907688	0.591954
004	000012	0.907688	0.591954
004	000013	0.916022	0.614943
004	000014	0.915030	0.591954
004	000015	0.926042	0.614943
004	000016	0.923562	0.613027
004	000017	0.931895	0.624521
004	000018	0.932688	0.624521
004	000019	0.933978	0.613027
004	000020	0.934276	0.643678
004	000021	0.935665	0.632184
004	000022	0.943304	0.645594
004	000023	0.944196	0.680077
004	000024	0.952381	0.685824
004	000025	0.955258	0.693487
004	000026	0.955556	0.685824
004	000027	0.958631	0.693487
004	000028	0.960813	0.693487
004	000029	0.961310	0.697318
004	000030	0.964087	0.708812
004	000031	0.965675	0.731801
004	000032	0.967163	0.731801
004	000033	0.968849	0.735632
004	000034	0.968155	0.735632
004	000035	0.968750	0.739464
004	000036	0.970833	0.745211
004	000037	0.971726	0.731801
004	000038	0.971925	0.735632
004	000039	0.973115	0.727969
004	000040	0.973413	0.727969
004	000041	0.975595	0.727969
004	000042	0.976290	0.724138
004	000043	0.976290	0.731801
004	000044	0.977877	0.731801
004	000045	0.978571	0.735632
004	000046	0.978571	0.735632
004	000047	0.980109	0.735632
004	000048	0.980456	0.743295
004	000049	0.980754	0.739464
004	000050	0.981052	0.739464
004	000051	0.981448	0.747126
004	000052	0.982242	0.743295
004	000053	0.982440	0.743295
004	000054	0.982341	0.747126
004	000055	0.982440	0.747126
004	000056	0.982341	0.747126
004	000057	0.982440	0.743295
004	000058	0.983631	0.750958
004	000059	0.984921	0.750958
004	000060	0.985317	0.754789
004	000061	0.985516	0.758621
004	000062	0.985714	0.754789
004	000063	0.985714	0.754789
004	000064	0.986310	0.758621
004	000065	0.986706	0.758621
004	000066	0.987103	0.762452
004	000067	0.987202	0.762452
004	000068	0.987302	0.766284
004	000069	0.987401	0.766284
004	000070	0.987401	0.773946
004	000071	0.987599	0.766284
004	000072	0.987599	0.770115
004	000073	0.987996	0.773946
004	000074	0.988294	0.777778
004	000075	0.988790	0.781609
004	000076	0.989187	0.785441
004	000077	0.989087	0.789272
004	000078	0.989187	0.789272
004	000079	0.989484	0.785441
004	000080	0.990675	0.793103
004	000081	0.991171	0.804598
004	000082	0.991766	0.796935
004	000083	0.991766	0.793103
004	000084	0.991865	0.812261
004	000085	0.992361	0.808429
004	000086	0.993155	0.812261
004	000087	0.993552	0.800766
004	000088	0.993651	0.808429
004	000089	0.993552	0.804598
004	000090	0.993552	0.808429
004	000091	0.993651	0.808429
004	000092	0.993651	0.808429
004	000093	0.993750	0.808429
004	000094	0.993849	0.808429
004	000095	0.993849	0.808429
004	000096	0.993849	0.808429
004	000097	0.993948	0.816092
004	000098	0.994544	0.812261
004	000099	0.994643	0.812261
004	000100	0.994841	0.812261
004	000101	0.995139	0.816092
004	000102	0.995437	0.819923
004	000103	0.995933	0.827586
004	000104	0.996032	0.831418
004	000105	0.995933	0.831418
004	000106	0.996329	0.827586
004	000107	0.996528	0.831418
004	000108	0.996627	0.835249
004	000109	0.997321	0.835249
004	000110	0.997619	0.831418
004	000111	0.997619	0.831418
004	000112	0.997817	0.827586
004	000113	0.997817	0.831418
004	000114	0.997817	0.827586
004	000115	0.997817	0.827586
004	000116	0.997917	0.839080
004	000117	0.998214	0.839080
004	000118	0.998214	0.842912
004	000119	0.998214	0.842912
004	000120	0.998214	0.842912
004	000121	0.998413	0.842912
004	000122	0.998413	0.842912
004	000123	0.998512	0.839080
004	000124	0.998512	0.835249
004	000125	0.998611	0.839080
004	000126	0.998512	0.839080
004	000127	0.998512	0.831418
004	000128	0.998512	0.835249
004	000129	0.998512	0.839080
004	000130	0.998810	0.839080
004	000131	0.998810	0.839080
004	000132	0.998810	0.839080
004	000133	0.998909	0.839080
004	000134	0.998909	0.839080
004	000135	0.999107	0.839080
004	000136	0.999206	0.839080
004	000137	0.999306	0.835249
004	000138	0.999405	0.835249
004	000139	0.999405	0.835249
004	000140	0.999405	0.839080
004	000141	0.999405	0.835249
004	000142	0.999405	0.835249
004	000143	0.999405	0.835249
004	000144	0.999405	0.835249
004	000145	0.999405	0.835249
004	000146	0.999504	0.839080
